"Year","State.Territory","Affiliation","Sex","Student.Type","Total.count"
2012,"TAS","Catholic","Male","Non-Indigenous",305
2012,"TAS","Catholic","Male","Non-Indigenous",342
2012,"TAS","Catholic","Male","Non-Indigenous",7
2012,"TAS","Catholic","Male","Non-Indigenous",3
2012,"TAS","Catholic","Male","Non-Indigenous",298
2012,"TAS","Catholic","Male","Non-Indigenous",298
2012,"TAS","Catholic","Male","Non-Indigenous",3
2012,"TAS","Catholic","Male","Non-Indigenous",3
2012,"TAS","Catholic","Male","Non-Indigenous",297
2012,"TAS","Catholic","Male","Non-Indigenous",308
2012,"TAS","Catholic","Male","Non-Indigenous",3
2012,"TAS","Catholic","Male","Non-Indigenous",3
2012,"TAS","Catholic","Male","Non-Indigenous",223
2012,"TAS","Catholic","Male","Non-Indigenous",200
2012,"TAS","Catholic","Male","Non-Indigenous",4
2012,"TAS","Catholic","Male","Non-Indigenous",3
2012,"TAS","Catholic","Male","Non-Indigenous",169
2012,"TAS","Catholic","Male","Non-Indigenous",167
2012,"TAS","Catholic","Male","Non-Indigenous",5
2012,"TAS","Catholic","Female","Non-Indigenous",228
2012,"TAS","Catholic","Female","Non-Indigenous",240
2012,"TAS","Catholic","Female","Non-Indigenous",275
2012,"TAS","Catholic","Female","Non-Indigenous",234
2012,"TAS","Catholic","Female","Non-Indigenous",271
2012,"TAS","Catholic","Female","Non-Indigenous",231
2012,"TAS","Catholic","Female","Non-Indigenous",246
2012,"TAS","Catholic","Female","Non-Indigenous",255
2012,"TAS","Catholic","Female","Non-Indigenous",222
2012,"TAS","Catholic","Female","Non-Indigenous",267
2012,"TAS","Catholic","Female","Non-Indigenous",255
2012,"TAS","Catholic","Female","Non-Indigenous",267
2012,"TAS","Catholic","Female","Non-Indigenous",15
2012,"TAS","Catholic","Female","Non-Indigenous",267
2012,"TAS","Catholic","Female","Non-Indigenous",253
2012,"TAS","Catholic","Female","Non-Indigenous",3
2012,"TAS","Catholic","Female","Non-Indigenous",335
2012,"TAS","Catholic","Female","Non-Indigenous",324
2012,"TAS","Catholic","Female","Non-Indigenous",363
2012,"TAS","Catholic","Female","Non-Indigenous",324
2012,"TAS","Catholic","Female","Non-Indigenous",3
2012,"TAS","Catholic","Female","Non-Indigenous",3
2012,"TAS","Catholic","Female","Non-Indigenous",354
2012,"TAS","Catholic","Female","Non-Indigenous",278
2012,"TAS","Catholic","Female","Non-Indigenous",6
2012,"TAS","Catholic","Female","Non-Indigenous",3
2012,"TAS","Catholic","Female","Non-Indigenous",363
2012,"TAS","Catholic","Female","Non-Indigenous",285
2012,"TAS","Catholic","Female","Non-Indigenous",7
2012,"TAS","Catholic","Female","Non-Indigenous",3
2012,"TAS","Catholic","Female","Non-Indigenous",247
2012,"TAS","Catholic","Female","Non-Indigenous",213
2012,"TAS","Catholic","Female","Non-Indigenous",8
2012,"TAS","Catholic","Female","Non-Indigenous",3
2012,"TAS","Catholic","Female","Non-Indigenous",261
2012,"TAS","Catholic","Female","Non-Indigenous",165
2012,"TAS","Catholic","Female","Non-Indigenous",3
2012,"TAS","Independent","Male","Indigenous",5
2012,"TAS","Independent","Male","Indigenous",3
2012,"TAS","Independent","Male","Indigenous",4
2012,"TAS","Independent","Male","Indigenous",3
2012,"TAS","Independent","Male","Indigenous",5
2012,"TAS","Independent","Male","Indigenous",4
2012,"TAS","Independent","Male","Indigenous",3
2012,"TAS","Independent","Male","Indigenous",5
2012,"TAS","Independent","Male","Indigenous",6
2012,"TAS","Independent","Male","Indigenous",3
2012,"TAS","Independent","Male","Indigenous",3
2012,"TAS","Independent","Male","Indigenous",8
2012,"TAS","Independent","Male","Indigenous",5
2012,"TAS","Independent","Male","Indigenous",7
2012,"TAS","Independent","Male","Indigenous",6
2012,"TAS","Independent","Male","Indigenous",11
2012,"TAS","Independent","Male","Indigenous",8
2012,"TAS","Independent","Male","Indigenous",5
2012,"TAS","Independent","Male","Indigenous",6
2012,"TAS","Independent","Male","Indigenous",7
2012,"TAS","Independent","Male","Indigenous",3
2012,"TAS","Independent","Male","Indigenous",5
2012,"TAS","Independent","Female","Indigenous",5
2012,"TAS","Independent","Female","Indigenous",4
2012,"TAS","Independent","Female","Indigenous",3
2012,"TAS","Independent","Female","Indigenous",6
2012,"TAS","Independent","Female","Indigenous",3
2012,"TAS","Independent","Female","Indigenous",5
2012,"TAS","Independent","Female","Indigenous",7
2012,"TAS","Independent","Female","Indigenous",4
2012,"TAS","Independent","Female","Indigenous",3
2012,"TAS","Independent","Female","Indigenous",4
2012,"TAS","Independent","Female","Indigenous",5
2012,"TAS","Independent","Female","Indigenous",7
2012,"TAS","Independent","Female","Indigenous",4
2012,"TAS","Independent","Female","Indigenous",4
2012,"TAS","Independent","Female","Indigenous",6
2012,"TAS","Independent","Female","Indigenous",5
2012,"TAS","Independent","Female","Indigenous",4
2012,"TAS","Independent","Female","Indigenous",4
2012,"TAS","Independent","Female","Indigenous",7
2012,"TAS","Independent","Female","Indigenous",9
2012,"TAS","Independent","Female","Indigenous",7
2012,"TAS","Independent","Female","Indigenous",5
2012,"TAS","Independent","Female","Indigenous",3
2012,"TAS","Independent","Female","Indigenous",3
2012,"TAS","Independent","Female","Indigenous",3
2012,"TAS","Independent","Female","Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",145
2012,"TAS","Independent","Male","Non-Indigenous",136
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",111
2012,"TAS","Independent","Male","Non-Indigenous",150
2012,"TAS","Independent","Male","Non-Indigenous",4
2012,"TAS","Independent","Male","Non-Indigenous",122
2012,"TAS","Independent","Male","Non-Indigenous",126
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",127
2012,"TAS","Independent","Male","Non-Indigenous",142
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",122
2012,"TAS","Independent","Male","Non-Indigenous",145
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",149
2012,"TAS","Independent","Male","Non-Indigenous",169
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",162
2012,"TAS","Independent","Male","Non-Indigenous",184
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",7
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",202
2012,"TAS","Independent","Male","Non-Indigenous",209
2012,"TAS","Independent","Male","Non-Indigenous",4
2012,"TAS","Independent","Male","Non-Indigenous",242
2012,"TAS","Independent","Male","Non-Indigenous",235
2012,"TAS","Independent","Male","Non-Indigenous",4
2012,"TAS","Independent","Male","Non-Indigenous",191
2012,"TAS","Independent","Male","Non-Indigenous",232
2012,"TAS","Independent","Male","Non-Indigenous",6
2012,"TAS","Independent","Male","Non-Indigenous",244
2012,"TAS","Independent","Male","Non-Indigenous",213
2012,"TAS","Independent","Male","Non-Indigenous",4
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",4
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",192
2012,"TAS","Independent","Male","Non-Indigenous",169
2012,"TAS","Independent","Male","Non-Indigenous",4
2012,"TAS","Independent","Male","Non-Indigenous",3
2012,"TAS","Independent","Male","Non-Indigenous",167
2012,"TAS","Independent","Male","Non-Indigenous",163
2012,"TAS","Independent","Male","Non-Indigenous",4
2012,"TAS","Independent","Female","Non-Indigenous",121
2012,"TAS","Independent","Female","Non-Indigenous",113
2012,"TAS","Independent","Female","Non-Indigenous",3
2012,"TAS","Independent","Female","Non-Indigenous",126
2012,"TAS","Independent","Female","Non-Indigenous",121
2012,"TAS","Independent","Female","Non-Indigenous",129
2012,"TAS","Independent","Female","Non-Indigenous",129
2012,"TAS","Independent","Female","Non-Indigenous",135
2012,"TAS","Independent","Female","Non-Indigenous",121
2012,"TAS","Independent","Female","Non-Indigenous",3
2012,"TAS","Independent","Female","Non-Indigenous",152
2012,"TAS","Independent","Female","Non-Indigenous",124
2012,"TAS","Independent","Female","Non-Indigenous",3
2012,"TAS","Independent","Female","Non-Indigenous",176
2012,"TAS","Independent","Female","Non-Indigenous",147
2012,"TAS","Independent","Female","Non-Indigenous",3
2012,"TAS","Independent","Female","Non-Indigenous",154
2012,"TAS","Independent","Female","Non-Indigenous",156
2012,"TAS","Independent","Female","Non-Indigenous",3
2012,"TAS","Independent","Female","Non-Indigenous",210
2012,"TAS","Independent","Female","Non-Indigenous",216
2012,"TAS","Independent","Female","Non-Indigenous",3
2012,"TAS","Independent","Female","Non-Indigenous",236
2012,"TAS","Independent","Female","Non-Indigenous",194
2012,"TAS","Independent","Female","Non-Indigenous",3
2012,"TAS","Independent","Female","Non-Indigenous",223
2012,"TAS","Independent","Female","Non-Indigenous",179
2012,"TAS","Independent","Female","Non-Indigenous",3
2012,"TAS","Independent","Female","Non-Indigenous",246
2012,"TAS","Independent","Female","Non-Indigenous",206
2012,"TAS","Independent","Female","Non-Indigenous",4
2012,"TAS","Independent","Female","Non-Indigenous",193
2012,"TAS","Independent","Female","Non-Indigenous",133
2012,"TAS","Independent","Female","Non-Indigenous",3
2012,"TAS","Independent","Female","Non-Indigenous",221
2012,"TAS","Independent","Female","Non-Indigenous",136
2012,"TAS","Independent","Female","Non-Indigenous",6
2012,"NT","Government","Male","Indigenous",11
2012,"NT","Government","Male","Indigenous",559
2012,"NT","Government","Male","Indigenous",92
2012,"NT","Government","Male","Indigenous",4
2012,"NT","Government","Male","Indigenous",7
2012,"NT","Government","Male","Indigenous",519
2012,"NT","Government","Male","Indigenous",68
2012,"NT","Government","Male","Indigenous",4
2012,"NT","Government","Male","Indigenous",8
2012,"NT","Government","Male","Indigenous",520
2012,"NT","Government","Male","Indigenous",91
2012,"NT","Government","Male","Indigenous",3
2012,"NT","Government","Male","Indigenous",6
2012,"NT","Government","Male","Indigenous",548
2012,"NT","Government","Male","Indigenous",71
2012,"NT","Government","Male","Indigenous",4
2012,"NT","Government","Male","Indigenous",11
2012,"NT","Government","Male","Indigenous",601
2012,"NT","Government","Male","Indigenous",97
2012,"NT","Government","Male","Indigenous",3
2012,"NT","Government","Male","Indigenous",15
2012,"NT","Government","Male","Indigenous",591
2012,"NT","Government","Male","Indigenous",103
2012,"NT","Government","Male","Indigenous",3
2012,"NT","Government","Male","Indigenous",22
2012,"NT","Government","Male","Indigenous",558
2012,"NT","Government","Male","Indigenous",83
2012,"NT","Government","Male","Indigenous",3
2012,"NT","Government","Male","Indigenous",29
2012,"NT","Government","Male","Indigenous",415
2012,"NT","Government","Male","Indigenous",76
2012,"NT","Government","Male","Indigenous",7
2012,"NT","Government","Male","Indigenous",24
2012,"NT","Government","Male","Indigenous",362
2012,"NT","Government","Male","Indigenous",66
2012,"NT","Government","Male","Indigenous",4
2012,"NT","Government","Male","Indigenous",16
2012,"NT","Government","Male","Indigenous",342
2012,"NT","Government","Male","Indigenous",65
2012,"NT","Government","Male","Indigenous",3
2012,"NT","Government","Male","Indigenous",3
2012,"NT","Government","Male","Indigenous",24
2012,"NT","Government","Male","Indigenous",249
2012,"NT","Government","Male","Indigenous",62
2012,"NT","Government","Male","Indigenous",5
2012,"NT","Government","Male","Indigenous",23
2012,"NT","Government","Male","Indigenous",200
2012,"NT","Government","Male","Indigenous",50
2012,"NT","Government","Male","Indigenous",4
2012,"NT","Government","Male","Indigenous",6
2012,"NT","Government","Male","Indigenous",16
2012,"NT","Government","Male","Indigenous",106
2012,"NT","Government","Male","Indigenous",37
2012,"NT","Government","Male","Indigenous",18
2012,"NT","Government","Male","Indigenous",3
2012,"NT","Government","Female","Indigenous",9
2012,"NT","Government","Female","Indigenous",537
2012,"NT","Government","Female","Indigenous",74
2012,"NT","Government","Female","Indigenous",22
2012,"NT","Government","Female","Indigenous",553
2012,"NT","Government","Female","Indigenous",60
2012,"NT","Government","Female","Indigenous",16
2012,"NT","Government","Female","Indigenous",540
2012,"NT","Government","Female","Indigenous",74
2012,"NT","Government","Female","Indigenous",7
2012,"NT","Government","Female","Indigenous",15
2012,"NT","Government","Female","Indigenous",499
2012,"NT","Government","Female","Indigenous",55
2012,"NT","Government","Female","Indigenous",3
2012,"NT","Government","Female","Indigenous",18
2012,"NT","Government","Female","Indigenous",584
2012,"NT","Government","Female","Indigenous",61
2012,"NT","Government","Female","Indigenous",16
2012,"NT","Government","Female","Indigenous",540
2012,"NT","Government","Female","Indigenous",68
2012,"NT","Government","Female","Indigenous",3
2012,"NT","Government","Female","Indigenous",19
2012,"NT","Government","Female","Indigenous",513
2012,"NT","Government","Female","Indigenous",55
2012,"NT","Government","Female","Indigenous",4
2012,"NT","Government","Female","Indigenous",27
2012,"NT","Government","Female","Indigenous",388
2012,"NT","Government","Female","Indigenous",56
2012,"NT","Government","Female","Indigenous",3
2012,"NT","Government","Female","Indigenous",29
2012,"NT","Government","Female","Indigenous",335
2012,"NT","Government","Female","Indigenous",51
2012,"NT","Government","Female","Indigenous",5
2012,"NT","Government","Female","Indigenous",19
2012,"NT","Government","Female","Indigenous",287
2012,"NT","Government","Female","Indigenous",62
2012,"NT","Government","Female","Indigenous",6
2012,"NT","Government","Female","Indigenous",18
2012,"NT","Government","Female","Indigenous",236
2012,"NT","Government","Female","Indigenous",32
2012,"NT","Government","Female","Indigenous",6
2012,"NT","Government","Female","Indigenous",25
2012,"NT","Government","Female","Indigenous",179
2012,"NT","Government","Female","Indigenous",57
2012,"NT","Government","Female","Indigenous",8
2012,"NT","Government","Female","Indigenous",3
2012,"NT","Government","Female","Indigenous",7
2012,"NT","Government","Female","Indigenous",8
2012,"NT","Government","Female","Indigenous",104
2012,"NT","Government","Female","Indigenous",27
2012,"NT","Government","Female","Indigenous",8
2012,"NT","Government","Female","Indigenous",3
2012,"NT","Government","Male","Non-Indigenous",3
2012,"NT","Government","Male","Non-Indigenous",729
2012,"NT","Government","Male","Non-Indigenous",79
2012,"NT","Government","Male","Non-Indigenous",3
2012,"NT","Government","Male","Non-Indigenous",688
2012,"NT","Government","Male","Non-Indigenous",94
2012,"NT","Government","Male","Non-Indigenous",6
2012,"NT","Government","Male","Non-Indigenous",630
2012,"NT","Government","Male","Non-Indigenous",89
2012,"NT","Government","Male","Non-Indigenous",8
2012,"NT","Government","Male","Non-Indigenous",583
2012,"NT","Government","Male","Non-Indigenous",93
2012,"NT","Government","Male","Non-Indigenous",6
2012,"NT","Government","Male","Non-Indigenous",595
2012,"NT","Government","Male","Non-Indigenous",93
2012,"NT","Government","Male","Non-Indigenous",15
2012,"NT","Government","Male","Non-Indigenous",554
2012,"NT","Government","Male","Non-Indigenous",91
2012,"NT","Government","Male","Non-Indigenous",21
2012,"NT","Government","Male","Non-Indigenous",511
2012,"NT","Government","Male","Non-Indigenous",110
2012,"NT","Government","Male","Non-Indigenous",3
2012,"NT","Government","Male","Non-Indigenous",23
2012,"NT","Government","Male","Non-Indigenous",454
2012,"NT","Government","Male","Non-Indigenous",80
2012,"NT","Government","Male","Non-Indigenous",3
2012,"NT","Government","Male","Non-Indigenous",19
2012,"NT","Government","Male","Non-Indigenous",476
2012,"NT","Government","Male","Non-Indigenous",101
2012,"NT","Government","Male","Non-Indigenous",6
2012,"NT","Government","Male","Non-Indigenous",3
2012,"NT","Government","Male","Non-Indigenous",36
2012,"NT","Government","Male","Non-Indigenous",480
2012,"NT","Government","Male","Non-Indigenous",92
2012,"NT","Government","Male","Non-Indigenous",34
2012,"NT","Government","Male","Non-Indigenous",469
2012,"NT","Government","Male","Non-Indigenous",98
2012,"NT","Government","Male","Non-Indigenous",3
2012,"NT","Government","Male","Non-Indigenous",3
2012,"NT","Government","Male","Non-Indigenous",15
2012,"NT","Government","Male","Non-Indigenous",13
2012,"NT","Government","Male","Non-Indigenous",11
2012,"NT","Government","Male","Non-Indigenous",4
2012,"NT","Government","Male","Non-Indigenous",44
2012,"NT","Government","Male","Non-Indigenous",390
2012,"NT","Government","Male","Non-Indigenous",112
2012,"NT","Government","Male","Non-Indigenous",15
2012,"NT","Government","Male","Non-Indigenous",3
2012,"NT","Government","Male","Non-Indigenous",12
2012,"NT","Government","Male","Non-Indigenous",35
2012,"NT","Government","Male","Non-Indigenous",333
2012,"NT","Government","Male","Non-Indigenous",79
2012,"NT","Government","Male","Non-Indigenous",15
2012,"NT","Government","Male","Non-Indigenous",4
2012,"NT","Government","Female","Non-Indigenous",8
2012,"NT","Government","Female","Non-Indigenous",703
2012,"NT","Government","Female","Non-Indigenous",50
2012,"NT","Government","Female","Non-Indigenous",7
2012,"NT","Government","Female","Non-Indigenous",669
2012,"NT","Government","Female","Non-Indigenous",56
2012,"NT","Government","Female","Non-Indigenous",6
2012,"NT","Government","Female","Non-Indigenous",584
2012,"NT","Government","Female","Non-Indigenous",54
2012,"NT","Government","Female","Non-Indigenous",10
2012,"NT","Government","Female","Non-Indigenous",628
2012,"NT","Government","Female","Non-Indigenous",55
2012,"NT","Government","Female","Non-Indigenous",8
2012,"NT","Government","Female","Non-Indigenous",641
2012,"NT","Government","Female","Non-Indigenous",69
2012,"NT","Government","Female","Non-Indigenous",16
2012,"NT","Government","Female","Non-Indigenous",583
2012,"NT","Government","Female","Non-Indigenous",58
2012,"NT","Government","Female","Non-Indigenous",24
2012,"NT","Government","Female","Non-Indigenous",570
2012,"NT","Government","Female","Non-Indigenous",57
2012,"NT","Government","Female","Non-Indigenous",28
2012,"NT","Government","Female","Non-Indigenous",435
2012,"NT","Government","Female","Non-Indigenous",53
2012,"NT","Government","Female","Non-Indigenous",3
2012,"NT","Government","Female","Non-Indigenous",23
2012,"NT","Government","Female","Non-Indigenous",401
2012,"NT","Government","Female","Non-Indigenous",45
2012,"NT","Government","Female","Non-Indigenous",3
2012,"NT","Government","Female","Non-Indigenous",27
2012,"NT","Government","Female","Non-Indigenous",419
2012,"NT","Government","Female","Non-Indigenous",49
2012,"NT","Government","Female","Non-Indigenous",45
2012,"NT","Government","Female","Non-Indigenous",443
2012,"NT","Government","Female","Non-Indigenous",76
2012,"NT","Government","Female","Non-Indigenous",7
2012,"NT","Government","Female","Non-Indigenous",14
2012,"NT","Government","Female","Non-Indigenous",14
2012,"NT","Government","Female","Non-Indigenous",6
2012,"NT","Government","Female","Non-Indigenous",3
2012,"NT","Government","Female","Non-Indigenous",3
2012,"NT","Government","Female","Non-Indigenous",42
2012,"NT","Government","Female","Non-Indigenous",390
2012,"NT","Government","Female","Non-Indigenous",88
2012,"NT","Government","Female","Non-Indigenous",9
2012,"NT","Government","Female","Non-Indigenous",3
2012,"NT","Government","Female","Non-Indigenous",6
2012,"NT","Government","Female","Non-Indigenous",42
2012,"NT","Government","Female","Non-Indigenous",356
2012,"NT","Government","Female","Non-Indigenous",71
2012,"NT","Government","Female","Non-Indigenous",6
2012,"NT","Government","Female","Non-Indigenous",3
2012,"NT","Government","Female","Non-Indigenous",3
2012,"NT","Catholic","Male","Indigenous",3
2012,"NT","Catholic","Male","Indigenous",67
2012,"NT","Catholic","Male","Indigenous",13
2012,"NT","Catholic","Male","Indigenous",5
2012,"NT","Catholic","Male","Indigenous",66
2012,"NT","Catholic","Male","Indigenous",18
2012,"NT","Catholic","Male","Indigenous",6
2012,"NT","Catholic","Male","Indigenous",68
2012,"NT","Catholic","Male","Indigenous",9
2012,"NT","Catholic","Male","Indigenous",6
2012,"NT","Catholic","Male","Indigenous",64
2012,"NT","Catholic","Male","Indigenous",24
2012,"NT","Catholic","Male","Indigenous",3
2012,"NT","Catholic","Male","Indigenous",5
2012,"NT","Catholic","Male","Indigenous",49
2012,"NT","Catholic","Male","Indigenous",14
2012,"NT","Catholic","Male","Indigenous",3
2012,"NT","Catholic","Male","Indigenous",45
2012,"NT","Catholic","Male","Indigenous",16
2012,"NT","Catholic","Male","Indigenous",3
2012,"NT","Catholic","Male","Indigenous",4
2012,"NT","Catholic","Male","Indigenous",45
2012,"NT","Catholic","Male","Indigenous",17
2012,"NT","Catholic","Male","Indigenous",43
2012,"NT","Catholic","Male","Indigenous",20
2012,"NT","Catholic","Male","Indigenous",11
2012,"NT","Catholic","Male","Indigenous",45
2012,"NT","Catholic","Male","Indigenous",24
2012,"NT","Catholic","Male","Indigenous",3
2012,"NT","Catholic","Male","Indigenous",46
2012,"NT","Catholic","Male","Indigenous",19
2012,"NT","Catholic","Male","Indigenous",3
2012,"NT","Catholic","Male","Indigenous",26
2012,"NT","Catholic","Male","Indigenous",20
2012,"NT","Catholic","Male","Indigenous",3
2012,"NT","Catholic","Male","Indigenous",17
2012,"NT","Catholic","Male","Indigenous",15
2012,"NT","Catholic","Male","Indigenous",3
2012,"NT","Catholic","Male","Indigenous",3
2012,"NT","Catholic","Male","Indigenous",10
2012,"NT","Catholic","Female","Indigenous",5
2012,"NT","Catholic","Female","Indigenous",50
2012,"NT","Catholic","Female","Indigenous",6
2012,"NT","Catholic","Female","Indigenous",3
2012,"NT","Catholic","Female","Indigenous",3
2012,"NT","Catholic","Female","Indigenous",55
2012,"NT","Catholic","Female","Indigenous",13
2012,"NT","Catholic","Female","Indigenous",5
2012,"NT","Catholic","Female","Indigenous",45
2012,"NT","Catholic","Female","Indigenous",7
2012,"NT","Catholic","Female","Indigenous",3
2012,"NT","Catholic","Female","Indigenous",78
2012,"NT","Catholic","Female","Indigenous",15
2012,"NT","Catholic","Female","Indigenous",5
2012,"NT","Catholic","Female","Indigenous",59
2012,"NT","Catholic","Female","Indigenous",10
2012,"NT","Catholic","Female","Indigenous",6
2012,"NT","Catholic","Female","Indigenous",60
2012,"NT","Catholic","Female","Indigenous",21
2012,"NT","Catholic","Female","Indigenous",8
2012,"NT","Catholic","Female","Indigenous",46
2012,"NT","Catholic","Female","Indigenous",19
2012,"NT","Catholic","Female","Indigenous",5
2012,"NT","Catholic","Female","Indigenous",56
2012,"NT","Catholic","Female","Indigenous",19
2012,"NT","Catholic","Female","Indigenous",10
2012,"NT","Catholic","Female","Indigenous",54
2012,"NT","Catholic","Female","Indigenous",16
2012,"NT","Catholic","Female","Indigenous",4
2012,"NT","Catholic","Female","Indigenous",48
2012,"NT","Catholic","Female","Indigenous",19
2012,"NT","Catholic","Female","Indigenous",31
2012,"NT","Catholic","Female","Indigenous",11
2012,"NT","Catholic","Female","Indigenous",3
2012,"NT","Catholic","Female","Indigenous",3
2012,"NT","Catholic","Female","Indigenous",18
2012,"NT","Catholic","Female","Indigenous",10
2012,"NT","Catholic","Female","Indigenous",3
2012,"NT","Catholic","Female","Indigenous",14
2012,"NT","Catholic","Female","Indigenous",6
2012,"NT","Catholic","Male","Non-Indigenous",112
2012,"NT","Catholic","Male","Non-Indigenous",17
2012,"NT","Catholic","Male","Non-Indigenous",3
2012,"NT","Catholic","Male","Non-Indigenous",104
2012,"NT","Catholic","Male","Non-Indigenous",19
2012,"NT","Catholic","Male","Non-Indigenous",94
2012,"NT","Catholic","Male","Non-Indigenous",21
2012,"NT","Catholic","Male","Non-Indigenous",100
2012,"NT","Catholic","Male","Non-Indigenous",19
2012,"NT","Catholic","Male","Non-Indigenous",3
2012,"NT","Catholic","Male","Non-Indigenous",108
2012,"NT","Catholic","Male","Non-Indigenous",21
2012,"NT","Catholic","Male","Non-Indigenous",104
2012,"NT","Catholic","Male","Non-Indigenous",35
2012,"NT","Catholic","Male","Non-Indigenous",3
2012,"NT","Catholic","Male","Non-Indigenous",90
2012,"NT","Catholic","Male","Non-Indigenous",24
2012,"NT","Catholic","Male","Non-Indigenous",4
2012,"NT","Catholic","Male","Non-Indigenous",77
2012,"NT","Catholic","Male","Non-Indigenous",27
2012,"NT","Catholic","Male","Non-Indigenous",4
2012,"NT","Catholic","Male","Non-Indigenous",90
2012,"NT","Catholic","Male","Non-Indigenous",24
2012,"NT","Catholic","Male","Non-Indigenous",3
2012,"NT","Catholic","Male","Non-Indigenous",5
2012,"NT","Catholic","Male","Non-Indigenous",93
2012,"NT","Catholic","Male","Non-Indigenous",29
2012,"NT","Catholic","Male","Non-Indigenous",62
2012,"NT","Catholic","Male","Non-Indigenous",26
2012,"NT","Catholic","Male","Non-Indigenous",3
2012,"NT","Catholic","Male","Non-Indigenous",4
2012,"NT","Catholic","Male","Non-Indigenous",65
2012,"NT","Catholic","Male","Non-Indigenous",19
2012,"NT","Catholic","Male","Non-Indigenous",5
2012,"NT","Catholic","Male","Non-Indigenous",41
2012,"NT","Catholic","Male","Non-Indigenous",16
2012,"NT","Catholic","Male","Non-Indigenous",3
2012,"NT","Catholic","Female","Non-Indigenous",100
2012,"NT","Catholic","Female","Non-Indigenous",11
2012,"NT","Catholic","Female","Non-Indigenous",3
2012,"NT","Catholic","Female","Non-Indigenous",108
2012,"NT","Catholic","Female","Non-Indigenous",13
2012,"NT","Catholic","Female","Non-Indigenous",89
2012,"NT","Catholic","Female","Non-Indigenous",12
2012,"NT","Catholic","Female","Non-Indigenous",3
2012,"NT","Catholic","Female","Non-Indigenous",114
2012,"NT","Catholic","Female","Non-Indigenous",11
2012,"NT","Catholic","Female","Non-Indigenous",3
2012,"NT","Catholic","Female","Non-Indigenous",120
2012,"NT","Catholic","Female","Non-Indigenous",14
2012,"NT","Catholic","Female","Non-Indigenous",4
2012,"NT","Catholic","Female","Non-Indigenous",104
2012,"NT","Catholic","Female","Non-Indigenous",15
2012,"NT","Catholic","Female","Non-Indigenous",6
2012,"NT","Catholic","Female","Non-Indigenous",110
2012,"NT","Catholic","Female","Non-Indigenous",21
2012,"NT","Catholic","Female","Non-Indigenous",7
2012,"NT","Catholic","Female","Non-Indigenous",97
2012,"NT","Catholic","Female","Non-Indigenous",21
2012,"NT","Catholic","Female","Non-Indigenous",6
2012,"NT","Catholic","Female","Non-Indigenous",89
2012,"NT","Catholic","Female","Non-Indigenous",27
2012,"NT","Catholic","Female","Non-Indigenous",7
2012,"NT","Catholic","Female","Non-Indigenous",78
2012,"NT","Catholic","Female","Non-Indigenous",16
2012,"NT","Catholic","Female","Non-Indigenous",4
2012,"NT","Catholic","Female","Non-Indigenous",58
2012,"NT","Catholic","Female","Non-Indigenous",17
2012,"NT","Catholic","Female","Non-Indigenous",3
2012,"NT","Catholic","Female","Non-Indigenous",4
2012,"NT","Catholic","Female","Non-Indigenous",59
2012,"NT","Catholic","Female","Non-Indigenous",8
2012,"NT","Catholic","Female","Non-Indigenous",3
2012,"NT","Catholic","Female","Non-Indigenous",3
2012,"NT","Catholic","Female","Non-Indigenous",55
2012,"NT","Catholic","Female","Non-Indigenous",14
2012,"NT","Independent","Male","Indigenous",11
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Male","Indigenous",21
2012,"NT","Independent","Male","Indigenous",5
2012,"NT","Independent","Male","Indigenous",17
2012,"NT","Independent","Male","Indigenous",5
2012,"NT","Independent","Male","Indigenous",19
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Male","Indigenous",23
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Male","Indigenous",23
2012,"NT","Independent","Male","Indigenous",10
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Male","Indigenous",18
2012,"NT","Independent","Male","Indigenous",3
2012,"NT","Independent","Male","Indigenous",4
2012,"NT","Independent","Male","Indigenous",86
2012,"NT","Independent","Male","Indigenous",25
2012,"NT","Independent","Male","Indigenous",6
2012,"NT","Independent","Male","Indigenous",69
2012,"NT","Independent","Male","Indigenous",22
2012,"NT","Independent","Male","Indigenous",73
2012,"NT","Independent","Male","Indigenous",31
